Date,Grand Total,Territory,Zone,Item Name,Quantity,Amount
30/07/2025,219957.38,T - Miani Kallar Kahar,A - Tala Gang,Cola-1500 ml,312,336960
30/07/2025,324236.572,T - Miani Kallar Kahar,A - Tala Gang,Cola-1500 ml,208,224640
30/07/2025,324236.572,T - Miani Kallar Kahar,A - Tala Gang,Twister-1500 ml,200,216000
30/07/2025,324236.572,T - Miani Kallar Kahar,A - Tala Gang,Malta-500 ml,25,24000
30/07/2025,324236.572,T - Miani Kallar Kahar,A - Tala Gang,Lemon up-500 ml,25,24000
30/07/2025,445554.692,T - SHAHBAZ GARHI-MARDAN,A - Takht Bhai,Twister-1500 ml,632,682560
30/07/2025,75869.703,T - SHAHBAZ GARHI-MARDAN,A - Takht Bhai,Twister-1000 ml,135,105300
30/07/2025,733191.264,T - Swabi City,A - Swabi,Twister-1500 ml,1040,1123200
30/07/2025,2032463.836,T - MATTANI (PSW),A - Peshawar Cantt,Twister-1500 ml,2808,3032640
30/07/2025,2032463.836,T - MATTANI (PSW),A - Peshawar Cantt,Water-600 ml,144,86400
22/07/2025,2040052.014,T - Charsada,A - Charsada,Twister-1000 ml,65,50700
22/07/2025,2040052.014,T - Charsada,A - Charsada,Twister-1000 ml,1160,904800
22/07/2025,2040052.014,T - Charsada,A - Charsada,Twister-1000 ml,1815,1415700
22/07/2025,2040052.014,T - Charsada,A - Charsada,Twister-1000 ml,590,460200
22/07/2025,556377.822,T - Charsada,A - Charsada,Twister-1000 ml,990,772200
22/07/2025,2278358.712,T - Charsada,A - Charsada,Cola-1000 ml,3960,3088800
22/07/2025,2278358.712,T - Charsada,A - Charsada,Water-600 ml,144,86400
30/07/2025,529483.834,T - Abbotabad,A - Abbotabad,Twister-1500 ml,600,648000
30/07/2025,529483.834,T - Abbotabad,A - Abbotabad,Water-1500 ml,208,112320
30/07/2025,529483.834,T - Abbotabad,A - Abbotabad,Malta-500 ml,25,24000
30/07/2025,529483.834,T - Abbotabad,A - Abbotabad,Lemon up-500 ml,25,24000
30/07/2025,432367.543,T - Mansehra City,A - Mansehra,Malta-300 ml,248,178560
30/07/2025,432367.543,T - Mansehra City,A - Mansehra,Malta-500 ml,132,126720
30/07/2025,432367.543,T - Mansehra City,A - Mansehra,Malta-2250 ml,75,66000
30/07/2025,432367.543,T - Mansehra City,A - Mansehra,Twister-300 ml,248,178560
30/07/2025,432367.543,T - Mansehra City,A - Mansehra,Lemon up-500 ml,25,24000
29/07/2025,366595.632,T - Shabqadar,A - Shabqadar,Twister-1500 ml,87.166,94139.28
29/07/2025,366595.632,T - Shabqadar,A - Shabqadar,Twister-1500 ml,432.834,467460.72
30/07/2025,733191.264,T - Bhalwal,A - Bhalwal,Cola-1500 ml,624,673920
30/07/2025,733191.264,T - Bhalwal,A - Bhalwal,Lemon up-1500 ml,416,449280
30/07/2025,299263.641,T - Bhalwal,A - Bhalwal,Cola-2250 ml,224,197120
30/07/2025,299263.641,T - Bhalwal,A - Bhalwal,Malta-2250 ml,224,197120
29/07/2025,1454393.799,T - SHERPAO-TANGI,A - Shabqadar,Twister-1000 ml,2475,1930500
29/07/2025,1454393.799,T - SHERPAO-TANGI,A - Shabqadar,Twister-1500 ml,90,97200
29/07/2025,1220199.999,T - Pattan,A - Besham,Malta-2250 ml,208,183040
29/07/2025,1220199.999,T - Pattan,A - Besham,Water-600 ml,132,79200
29/07/2025,1220199.999,T - Pattan,A - Besham,Twister-1500 ml,1465,1582200
